id,Premium_Wines,Value_Wines,Food_Pairing_Meat,Food_Pairing_Seafood,Food_Pairing_Spicy,Food_Pairing_Dessert,Flavor_Profile_Spice,Flavor_Profile_Oak
5154364,0,1,0,0,0,1,1,0.0
1710092,1,0,0,1,0,0,0,0.0
1623136,1,0,0,1,1,0,0,0.0
5548701,1,0,0,1,0,0,0,0.0
1181895,1,0,0,1,1,0,0,0.0
1612072,1,0,1,0,0,0,1,1.0
1880362,1,0,1,1,0,0,0,0.0
5378102,1,0,0,1,0,0,0,1.0
3034859,0,1,0,1,0,0,0,1.0
3871569,1,0,1,1,0,0,0,0.0
4770191,0,1,1,0,0,0,1,1.0
2569943,1,0,1,1,0,0,0,1.0
5356401,1,0,1,1,0,0,1,0.0
1671142,1,0,1,0,0,0,1,1.0
4436797,1,0,1,1,0,0,1,0.0
1866860,1,0,1,0,0,0,0,1.0
86437,1,0,1,1,0,0,0,0.0
1169264,1,0,0,0,1,1,1,0.0
2118439,0,0,1,0,0,0,1,1.0
2121028,0,0,0,1,0,0,0,0.0
1197266,0,1,0,1,0,0,0,0.0
2911678,0,0,0,1,0,0,0,0.0
1561026,0,0,1,1,0,0,0,0.0
1214276,0,0,1,0,0,0,1,1.0
1310562,0,0,0,1,0,0,0,0.0
7393113,0,0,1,0,0,0,0,0.0
1549681,0,0,1,0,0,0,0,0.0
2720273,0,0,1,0,0,0,0,0.0
4050608,0,1,1,0,0,0,0,0.0
9753,0,0,1,0,0,0,1,1.0
1929811,0,0,1,0,0,0,1,1.0
88936,0,0,1,0,0,0,0,1.0
2674191,0,0,0,1,1,0,0,0.0
1600355,0,1,1,0,0,0,0,0.0
1499293,0,0,1,0,0,0,0,0.0
1260127,0,1,1,0,0,0,0,0.0
17666,1,0,0,1,1,0,0,0.0
1275908,1,0,0,1,1,0,0,0.0
5330271,0,1,0,1,1,0,0,0.0
1771293,1,0,0,1,0,0,0,0.0
2460204,0,1,0,1,1,0,0,0.0
1744738,1,0,0,1,1,0,0,0.0
5307303,1,0,1,0,0,0,0,1.0
2334734,0,1,0,1,1,0,0,0.0
1509076,0,0,0,1,0,0,0,0.0
1987172,0,0,0,1,0,0,1,0.0
1231710,0,0,0,1,0,0,0,0.0
1319334,0,0,1,0,0,0,0,1.0
2317372,0,0,1,0,0,0,0,1.0
5339033,1,0,1,1,0,0,0,1.0
4697,1,0,1,0,0,0,0,0.0
5362360,1,0,0,1,0,0,0,1.0
1897030,0,1,1,0,0,0,0,0.0
5306879,1,0,1,1,0,0,0,0.0
1824601,1,0,1,0,0,0,1,1.0
1855692,1,0,1,0,0,0,1,0.0
3231569,1,0,1,1,0,0,0,0.0
1207508,1,0,1,0,0,0,1,0.0
1601363,0,0,0,1,0,0,0,1.0
1168974,0,1,1,0,0,0,0,1.0
1232232,0,1,1,0,0,0,0,1.0
1266649,0,1,0,1,0,0,0,0.0
1653802,0,0,1,0,0,0,1,0.0
1691860,0,1,1,0,0,0,1,1.0
1364804,0,0,1,0,0,0,0,0.0
8190,1,0,1,0,0,0,1,1.0
4603903,1,0,1,0,0,0,1,0.0
5105147,1,0,0,1,1,0,0,0.0
5693337,1,0,0,1,1,0,0,0.0
4525534,1,0,1,1,0,0,0,0.0
6002222,1,0,0,1,1,0,0,0.0
4544348,1,0,1,0,0,0,1,0.0
1381049,1,0,0,1,1,0,0,0.0
1712697,1,0,1,0,0,0,1,0.0
4485948,1,0,1,0,0,0,1,1.0
1682785,1,0,0,1,0,0,0,0.0
1211835,1,0,1,0,0,0,1,0.0
4107614,0,0,1,0,0,0,0,1.0
6093653,0,0,1,0,0,0,1,1.0
79965,1,0,1,0,0,0,1,0.0
1256667,1,0,1,1,0,0,1,1.0
75771,1,0,1,0,0,0,1,0.0
4158459,1,0,0,1,0,0,0,0.0
5012329,1,0,1,1,0,0,0,0.0
5388547,1,0,0,1,0,0,0,1.0
10952173,0,0,0,1,0,0,0,0.0
1406407,0,0,0,0,1,1,0,0.0
3190315,0,0,0,0,0,0,0,0.0
3197426,0,0,0,1,0,0,0,0.0
6858291,1,0,1,1,0,0,0,1.0
90133,1,0,1,0,0,0,1,0.0
21053,1,0,1,0,0,0,1,0.0
91736,0,1,0,1,0,0,0,0.0
3563371,0,1,0,1,0,0,0,0.0
2417413,0,0,1,0,0,0,0,0.0
1779014,0,0,0,0,0,1,0,1.0
1618972,0,0,0,1,1,0,1,0.0
4778649,0,0,1,0,0,0,0,0.0
1203536,0,0,0,1,0,0,0,0.0
4157737,1,0,1,0,0,0,1,1.0
5150977,0,1,0,1,0,0,0,0.0
4547334,0,1,0,1,0,0,0,0.0
2754353,1,0,1,0,0,0,1,1.0
1128215,1,1,1,0,1,0,1,1.0
1294734,1,0,1,0,0,0,1,1.0
1267704,0,0,1,0,0,0,0,1.0
2846516,0,0,1,0,0,0,0,0.0
3722603,0,0,0,1,0,0,0,0.0
3213292,1,0,1,0,0,0,1,1.0
1914770,1,0,1,0,0,0,0,1.0
1273465,0,0,0,1,0,0,0,0.0
1713671,0,1,1,0,0,0,0,0.0
2075513,1,0,1,0,0,0,0,1.0
1207322,0,1,0,1,0,0,0,0.0
2320025,0,0,1,0,0,0,0,1.0
2721174,0,0,0,1,0,0,0,0.0
1188172,1,0,0,1,0,0,0,1.0
2009129,1,0,1,0,1,0,1,1.0
45944,1,0,1,0,0,0,0,1.0
5841060,1,0,1,0,0,0,0,1.0
7897,1,0,1,0,0,0,0,1.0
18609,0,0,0,1,0,0,0,0.0
7027548,0,0,0,1,0,0,0,0.0
1620903,0,0,1,0,0,0,0,1.0
1469806,1,0,0,1,0,0,0,1.0
1288079,0,1,0,1,0,0,0,0.0
3231555,1,0,1,0,0,0,0,1.0
4938969,1,0,1,0,0,0,0,1.0
5595227,0,0,1,0,0,0,0,1.0
4628837,0,0,1,0,0,0,0,1.0
1215630,0,0,0,1,1,0,1,0.0
1169612,0,0,0,1,1,0,0,0.0
1199057,0,0,1,0,0,0,0,1.0
1187785,0,0,1,0,0,0,0,1.0
5729823,0,0,1,0,0,0,0,0.0
16457,0,0,0,1,0,0,0,1.0
87351,0,0,1,0,1,0,1,1.0
1119814,0,0,1,0,0,0,0,1.0
1225314,0,1,1,0,0,0,0,0.0
362,0,0,0,1,0,0,0,0.0
1135970,1,0,0,0,0,1,0,1.0
1460933,0,1,1,0,0,0,0,1.0
1112368,0,0,1,0,0,0,0,1.0
3229876,1,0,1,0,0,0,0,1.0
19035,0,1,1,0,0,0,0,1.0
1230164,1,0,0,1,0,0,0,0.0
1434794,1,0,1,0,0,0,0,1.0
5047287,0,0,1,0,1,0,0,1.0
3349052,0,0,0,1,0,0,0,0.0
11346,1,0,1,0,0,0,0,1.0
1900505,0,0,1,0,0,0,0,1.0
2269064,1,0,1,0,0,0,0,1.0
2024499,1,0,1,0,0,0,0,1.0
1683956,1,0,1,0,0,0,0,1.0
1660212,1,0,1,0,1,0,0,1.0
1731475,0,0,1,0,0,0,0,1.0
3504,0,0,1,0,0,0,1,1.0
1692429,1,0,1,0,0,0,0,1.0
1150846,0,1,1,0,0,0,0,1.0
2096494,1,0,1,0,1,0,0,1.0
1608307,0,0,1,0,0,0,0,1.0
1263120,1,0,0,1,0,0,0,1.0
2281090,1,0,1,0,0,0,0,1.0
92197,1,0,1,0,0,0,0,1.0
2038016,1,0,1,0,0,0,0,1.0
5356412,0,0,1,0,0,0,0,0.0
2310985,0,0,1,0,0,0,0,1.0
8163334,0,0,1,0,0,0,0,1.0
3603962,0,0,1,0,0,0,0,1.0
1107336,1,0,1,0,0,0,0,1.0
4891541,1,0,1,0,0,0,0,1.0
1976875,1,0,1,0,0,0,0,1.0
3092169,1,0,0,1,0,0,0,1.0
1437641,0,0,1,0,0,0,0,1.0
1772643,0,0,1,0,0,0,0,1.0
2132451,0,0,1,0,0,0,0,1.0
2355618,1,0,1,0,0,0,0,1.0
1829739,0,0,0,1,0,0,0,0.0
1698663,0,0,0,1,0,0,0,0.0
1181428,0,0,0,1,0,0,0,0.0
2956114,0,0,1,0,0,0,0,1.0
3705240,0,0,0,1,0,0,0,1.0
2223988,1,0,1,0,0,0,0,1.0
1222068,0,0,0,1,0,0,0,0.0
3373057,1,0,1,0,0,0,0,1.0
5269,0,1,0,1,1,0,0,0.0
1650251,0,0,1,0,0,0,0,1.0
4364185,0,1,0,1,0,0,0,0.0
6059029,0,0,0,1,0,0,0,0.0
2014996,0,0,0,0,0,1,0,0.0
1380193,0,0,0,1,0,0,0,0.0
1214151,0,0,1,0,0,0,0,1.0
1228323,0,0,1,0,0,0,1,1.0
5825031,0,0,1,0,0,0,0,1.0
6703629,0,0,1,0,0,0,0,0.0
1412783,0,0,1,0,0,0,1,1.0
1500252,0,0,0,1,0,0,0,1.0
3208623,0,0,1,0,0,0,0,0.0
1134272,0,0,0,1,0,0,0,0.0
1224602,0,1,1,0,0,0,0,0.0
13171,0,0,0,1,0,0,0,0.0
4066614,0,0,0,0,1,1,0,0.0
7827258,0,0,1,0,0,0,0,0.0
1226143,0,0,0,1,0,0,0,1.0
2327482,0,0,1,0,0,0,1,0.0
1176858,0,0,1,0,0,0,0,0.0
1137456,0,0,1,0,0,0,0,0.0
1665106,0,1,0,1,0,0,0,0.0
2529775,1,0,0,1,0,0,0,0.0
13148,1,0,1,0,0,0,0,1.0
4039,1,0,1,0,1,0,1,1.0
4564679,1,0,1,0,0,0,0,0.0
5568258,0,1,0,1,0,0,0,0.0
2714585,0,0,1,0,0,0,0,0.0
4683156,1,0,0,1,0,0,0,1.0
779636,1,0,1,0,0,0,0,0.0
11669471,0,1,1,0,0,0,0,0.0
4383347,0,0,1,0,0,0,0,0.0
1840818,0,0,1,0,0,0,0,0.0
1194443,0,1,1,0,0,0,0,0.0
1810435,0,1,1,0,0,0,0,0.0
1670853,0,0,0,1,0,0,0,0.0
16070,0,0,1,0,0,0,0,0.0
1137261,0,0,0,1,0,0,0,1.0
5624116,0,0,0,1,0,0,0,0.0
2327086,1,0,1,0,0,0,0,0.0
5459226,0,0,1,0,0,0,0,0.0
1255674,1,0,1,0,0,0,0,0.0
4764311,0,0,1,0,0,0,0,0.0
2260020,0,1,1,0,0,0,0,0.0
3280268,0,0,0,0,0,1,0,0.0
5605629,0,0,1,0,1,0,1,0.0
1906820,0,0,1,0,0,0,0,0.0
3274428,0,0,1,0,0,0,0,0.0
2403777,0,0,1,0,0,0,0,0.0
2628154,0,1,1,0,0,0,0,0.0
1499488,0,0,0,1,0,0,0,1.0
3991381,1,0,1,0,0,0,0,0.0
2496099,0,0,0,1,0,0,0,1.0
2127715,0,0,0,1,1,0,0,0.0
1256259,0,0,1,0,0,0,0,0.0
97577,0,0,1,0,0,0,0,0.0
1822005,0,1,0,1,0,0,0,1.0
5844530,0,0,1,0,0,0,0,0.0
1229927,0,0,1,0,0,0,0,0.0
1534777,0,0,0,1,0,0,0,0.0
9157,1,0,1,0,0,0,0,0.0
4895129,1,0,1,0,0,0,0,0.0
5175001,1,0,1,0,0,0,0,0.0
6936845,0,0,0,1,0,0,0,1.0
3991699,0,0,1,0,0,0,0,0.0
82728,1,0,1,0,0,0,0,1.0
10030137,0,1,1,0,0,0,0,0.0
1778330,0,0,1,0,0,0,0,0.0
65994,0,0,1,0,0,0,0,0.0
1918004,0,0,1,0,0,0,0,0.0
1421779,0,0,0,0,0,1,0,0.0
1829274,0,0,1,0,0,0,0,0.0
5314866,0,1,0,1,0,0,0,0.0
2226818,0,0,1,0,0,0,0,0.0
1743432,0,0,0,1,0,0,0,1.0
2007525,1,0,1,0,0,0,0,0.0
4580352,0,0,1,0,0,0,0,0.0
2330654,0,0,1,0,0,0,0,0.0
5360352,0,0,1,0,0,0,0,0.0
1453387,0,1,1,0,0,0,0,0.0
2129023,1,0,1,0,0,0,0,0.0
1967329,0,1,0,1,0,0,0,0.0
2686760,0,0,1,0,0,0,0,0.0
1642477,0,0,1,0,0,0,0,0.0
19428,0,0,0,1,0,0,0,0.0
5394050,0,0,1,0,0,0,0,0.0
85641,1,0,1,0,0,0,0,0.0
9133022,0,0,0,1,0,0,0,0.0
3938239,0,0,1,0,0,0,0,0.0
5887384,0,0,0,1,0,0,0,0.0
11605,1,0,1,0,0,0,0,0.0
1175204,0,0,1,0,0,0,0,0.0
1213403,0,0,0,1,0,0,0,1.0
2844055,0,0,0,1,0,0,0,0.0
1227458,0,0,1,0,0,0,0,0.0
1434835,0,0,1,0,0,0,0,0.0
1219458,0,0,1,0,0,0,0,0.0
1130457,0,0,0,1,0,0,0,0.0
79164,1,0,0,1,0,0,0,0.0
96786,1,0,1,0,1,0,1,0.0
2460698,1,0,1,0,1,0,1,0.0
2701700,1,0,1,0,0,0,0,0.0
5956161,0,0,1,0,0,0,0,0.0
2228291,0,0,1,0,0,0,0,0.0
2271937,0,0,1,0,0,0,0,0.0
1185044,0,0,1,0,0,0,0,0.0
1774849,0,0,1,0,0,0,0,0.0
2180082,0,1,1,0,0,0,0,0.0
2419082,0,0,1,0,0,0,0,0.0
1292098,0,1,1,0,0,0,1,1.0
2099123,0,1,0,1,0,0,0,0.0
1131460,0,0,0,0,1,0,1,0.0
3048578,0,0,1,0,0,0,0,0.0
1401935,0,0,1,0,0,0,0,0.0
1254194,0,0,1,0,0,0,0,0.0
4192837,0,0,1,0,0,0,0,0.0
1157395,1,0,0,1,0,0,1,1.0
1681686,0,0,1,0,0,0,0,0.0
1670545,0,0,0,0,0,1,0,0.0
1697538,0,0,0,1,0,0,0,0.0
1875687,0,0,1,0,0,0,0,0.0
4600419,0,0,1,0,0,0,0,0.0
1186211,0,0,0,1,0,0,0,0.0
1194857,0,0,0,1,0,0,0,0.0
1270466,0,0,0,1,0,0,0,0.0
734270,1,0,1,0,0,0,1,0.0
3020206,1,0,1,0,0,0,1,0.0
1741669,1,0,1,0,0,0,1,0.0
6464,0,0,0,1,0,0,0,0.0
4920114,0,0,0,1,0,0,0,0.0
1419479,0,0,1,0,0,0,0,0.0
1768018,0,0,0,1,1,0,0,0.0
19250,0,0,1,0,0,0,0,0.0
1683753,0,0,1,0,0,0,0,0.0
1842980,1,0,1,0,0,0,1,0.0
1169943,1,0,1,0,0,0,0,0.0
2726348,0,1,1,0,0,0,0,0.0
3198296,1,0,1,0,0,0,0,0.0
1746839,0,0,0,1,0,0,0,0.0
2338643,0,0,1,0,0,0,0,0.0
1304912,0,0,1,0,0,0,0,0.0
5386478,0,0,0,1,0,0,0,0.0
5265752,0,0,0,1,0,0,0,0.0
1084077,1,0,0,1,0,0,0,0.0
1084558,0,1,0,1,0,0,0,0.0
6711,0,0,0,1,0,0,0,0.0
24364,0,0,0,1,0,0,0,1.0
3266629,0,1,0,1,0,0,0,0.0
1855565,0,0,0,1,0,0,0,0.0
1117157,0,1,0,1,0,0,0,1.0
17058,0,1,0,1,0,0,0,0.0
13989,0,0,0,1,0,0,0,1.0
2110844,0,0,0,1,0,0,0,0.0
91748,0,1,0,1,0,0,0,0.0
49564,0,0,1,0,0,0,0,0.0
1528875,0,0,0,1,0,0,0,0.0
2375480,0,0,1,0,0,0,0,0.0
1153489,0,1,0,1,0,0,0,0.0
4585975,0,1,0,1,0,0,0,0.0
4580325,1,0,0,1,0,0,0,0.0
4786544,1,0,0,1,0,0,0,0.0
4436798,1,0,0,1,0,0,0,0.0
3230021,1,0,0,1,0,0,0,0.0
1128371,1,0,0,1,0,0,0,0.0
1274284,1,0,0,1,0,0,0,0.0
2265737,0,0,0,1,0,0,0,0.0
4636250,0,1,1,0,0,0,0,0.0
8437,1,0,0,1,0,0,0,0.0
10224830,1,0,1,0,0,0,0,0.0
86557,1,0,1,0,0,0,0,0.0
1677583,1,0,0,1,0,0,0,1.0
2384208,1,0,1,0,0,0,1,0.0
2336071,1,0,0,1,0,0,0,1.0
10754423,0,1,1,0,0,0,0,0.0
2278381,0,0,0,1,0,0,0,0.0
1107343,0,1,0,1,0,0,1,1.0
5538238,0,0,1,0,0,0,1,0.0
97535,0,1,1,0,0,0,0,0.0
1151601,0,0,1,0,0,0,0,0.0
1218399,0,1,0,1,0,0,0,0.0
1902481,0,1,0,1,0,0,0,0.0
3899385,0,0,0,1,0,0,1,1.0
6145947,0,1,0,1,0,0,0,0.0
5346060,0,0,0,1,0,0,0,1.0
2126644,0,1,1,0,0,0,1,0.0
1852188,1,0,1,0,0,0,0,0.0
2165446,0,1,1,0,0,0,0,0.0
15949,0,1,1,0,0,0,0,0.0
1307267,0,0,0,1,0,0,0,0.0
1731544,0,0,0,1,0,0,0,0.0
1813014,0,0,1,0,0,0,0,0.0
77447,1,0,1,0,0,0,0,0.0
1411793,0,0,1,0,0,0,0,0.0
1484324,0,0,1,0,0,0,0,0.0
1240675,0,0,1,0,0,0,0,0.0
4809424,0,0,0,1,0,0,0,0.0
2381779,1,0,0,1,0,0,0,0.0
5977247,0,1,0,1,0,0,0,0.0
1161141,0,0,1,0,0,0,1,0.0
1115364,1,0,0,1,0,0,0,0.0
2211192,0,0,0,1,0,0,0,0.0
5656273,0,0,0,0,0,1,0,0.0
95091,0,0,0,1,0,0,0,0.0
7424142,1,0,1,0,0,0,0,0.0
1392293,1,0,1,0,0,0,0,0.0
3943687,1,0,1,0,0,0,1,0.0
1144959,1,0,0,1,0,0,0,0.0
1479703,0,0,0,1,0,0,0,0.0
1168085,0,0,1,0,0,0,0,0.0
1084873,0,0,0,1,0,0,0,0.0
10519094,0,0,1,0,0,0,1,1.0
2178772,0,1,0,1,0,0,1,1.0
4718588,0,0,0,1,0,0,0,1.0
3796556,0,0,0,1,0,0,0,0.0
1937512,0,0,0,1,1,0,0,0.0
2872784,0,0,0,1,1,0,1,0.0
1218832,0,1,1,0,0,0,0,0.0
1176851,0,0,0,1,0,0,1,1.0
4197360,0,0,1,1,0,0,0,0.0
3699306,1,0,0,1,1,0,0,0.0
5129073,1,0,0,1,0,0,0,0.0
6712,1,0,1,1,0,0,0,0.0
1138123,0,1,0,1,0,0,0,0.0
1170331,0,0,1,0,0,0,0,1.0
1254875,0,1,1,0,0,0,0,1.0
1117163,0,0,0,1,0,0,0,0.0
8515275,0,0,0,1,0,0,0,0.0
1417394,0,0,1,0,0,0,0,0.0
2022314,1,0,1,0,0,0,1,1.0
6993179,1,0,0,1,0,0,0,0.0
5274,1,0,1,0,0,0,1,1.0
82698,1,0,1,0,0,0,1,0.0
6773397,0,0,1,0,0,0,0,1.0
1153490,0,1,0,1,0,0,0,1.0
4403299,0,1,0,1,0,0,0,0.0
1168611,0,1,1,1,0,0,1,1.0
5235166,0,0,0,1,0,0,0,1.0
5922684,1,0,1,1,0,0,0,0.0
5354479,1,0,1,0,0,0,1,0.0
1665210,1,0,0,1,0,0,0,1.0
1128389,1,0,1,0,0,0,0,1.0
1478629,0,0,0,1,0,0,0,0.0
6461830,0,0,1,1,0,0,0,1.0
1902400,0,0,1,0,1,0,1,0.0
4726413,0,0,1,0,1,0,1,0.0
2071477,0,0,1,0,0,0,0,0.0
1138914,0,1,1,0,0,0,1,0.0
1141620,0,1,1,0,0,0,0,0.0
2558,0,1,1,0,0,0,0,1.0
1169431,0,1,0,1,0,0,0,0.0
83471,0,0,1,0,0,0,0,0.0
4645337,0,0,1,1,1,0,1,0.0
4522810,0,0,0,1,0,0,0,0.0
1453978,0,0,0,1,0,0,0,1.0
7813,0,0,0,1,0,0,0,0.0
1312502,0,1,0,1,0,0,0,0.0
3174962,0,0,0,1,0,0,0,1.0
1750776,0,0,0,1,0,0,0,1.0
5885065,0,0,1,0,0,0,0,1.0
1377808,0,0,1,0,0,0,0,1.0
4621404,0,0,0,1,0,0,0,0.0
1217942,0,0,1,0,0,0,0,0.0
5078,1,0,1,0,0,0,1,1.0
1233301,1,0,1,0,0,0,1,0.0
77703,1,0,0,1,0,0,0,1.0
1595944,1,0,1,0,0,0,0,1.0
82797,0,0,1,1,1,0,1,0.0
1084073,0,0,1,1,1,0,1,0.0
1878518,0,0,1,1,0,0,0,0.0
5174,0,0,1,0,0,0,0,1.0
1537127,0,0,1,0,0,0,1,0.0
2645796,0,1,1,0,0,0,1,1.0
4142256,0,1,0,1,0,0,0,0.0
5308781,0,1,1,1,0,0,0,0.0
1755249,0,0,0,1,0,0,0,0.0
77472,1,0,1,0,1,0,1,0.0
7088,0,0,1,0,1,0,1,0.0
6258614,0,0,1,0,0,0,0,1.0
7022,0,0,1,1,0,0,0,0.0
2333533,0,0,0,1,0,0,0,0.0
2052782,0,0,1,0,0,0,0,0.0
5300680,0,1,1,0,0,0,1,1.0
1314363,0,1,0,1,0,0,0,0.0
3451216,0,0,0,1,0,0,0,0.0
5955387,0,0,0,1,0,0,0,0.0
1967181,0,0,0,1,0,0,0,0.0
2594082,0,0,0,1,0,0,0,0.0
1158863,0,0,1,0,0,0,0,0.0
1155480,0,0,1,0,0,0,0,0.0
13397,0,0,0,1,0,0,0,0.0
2039371,0,1,0,1,0,0,0,0.0
1770880,0,0,1,0,0,0,1,0.0
2515151,0,1,1,0,0,0,0,0.0
7230912,0,0,1,0,0,0,0,0.0
1208675,0,0,1,0,0,0,0,0.0
1189893,0,0,1,0,0,0,0,0.0
2385130,0,0,1,0,0,0,0,1.0
2126655,0,1,0,1,1,0,0,0.0
4713561,0,1,0,1,0,0,0,0.0
5445583,0,1,0,1,0,0,0,1.0
1150098,0,1,1,0,0,0,0,0.0
6235,0,1,0,1,1,0,0,0.0
1793380,0,1,0,1,0,0,0,0.0
6006192,0,0,1,0,0,0,0,0.0
1810217,0,0,0,1,0,0,0,0.0
52864,0,0,0,1,0,0,1,0.0
1223176,1,0,1,0,0,0,1,1.0
4026251,1,0,1,0,0,0,0,1.0
100637,0,0,1,0,0,0,0,1.0
1496077,0,0,1,0,0,0,0,1.0
1110280,0,0,0,0,1,0,1,0.0
83954,0,0,1,0,0,0,1,0.0
2488362,0,0,0,0,0,0,1,1.0
2547814,0,0,0,0,0,0,0,0.0
2521554,0,0,1,0,0,0,0,0.0
1379292,0,0,0,0,0,0,0,0.0
1124958,0,0,1,0,0,0,1,0.0
1216057,0,0,1,0,0,0,0,1.0
2586105,0,0,0,0,1,0,0,0.0
1582441,0,0,1,0,0,0,0,0.0
1582633,0,0,1,0,0,0,0,0.0
1701263,0,1,0,1,0,0,0,0.0
1128409,1,0,1,0,0,0,1,1.0
2649108,0,0,0,1,1,0,1,0.0
1203923,0,0,1,0,0,0,0,0.0
1373158,0,0,1,0,0,0,0,0.0
1364885,0,1,1,0,0,0,0,0.0
2779309,0,1,0,1,1,0,0,0.0
1121972,0,0,0,1,0,0,0,0.0
1725711,0,1,0,1,0,0,0,0.0
1971213,0,0,1,0,1,0,0,1.0
15424,0,1,0,1,1,0,0,0.0
87132,0,0,0,1,0,0,0,0.0
1456458,0,0,0,0,0,0,0,0.0
3951,1,0,0,1,1,0,1,1.0
2197380,0,0,0,1,0,0,0,1.0
1192057,0,0,0,1,1,0,0,0.0
6612802,1,0,1,0,1,0,0,0.0
1215384,0,1,0,1,0,0,0,1.0
3764335,1,0,1,0,1,0,0,0.0
5582415,1,0,0,1,0,0,0,1.0
1257284,1,0,1,0,0,0,0,0.0
1391153,1,0,1,0,0,0,0,0.0
1239891,0,0,1,0,1,0,0,0.0
1501461,0,0,1,0,1,0,0,1.0
2332858,0,0,1,0,0,0,0,1.0
2108541,0,1,0,1,1,0,1,0.0
4251647,0,0,0,1,0,0,0,0.0
2262685,0,1,0,1,0,0,0,0.0
1725390,0,0,1,0,0,0,0,0.0
69614,0,0,0,1,0,0,0,1.0
1405774,1,0,1,0,1,0,0,0.0
1373011,1,0,1,0,1,0,0,0.0
4922427,0,0,1,0,0,0,0,1.0
1914890,0,0,0,1,0,0,0,0.0
4712917,0,0,1,0,0,0,0,1.0
1257403,0,0,0,0,0,1,0,0.0
1126955,0,0,0,1,0,0,0,0.0
93946,0,0,1,0,0,0,0,0.0
1468317,0,0,1,0,0,0,0,0.0
3753594,0,0,0,1,0,0,0,0.0
5091119,0,0,1,0,1,0,0,1.0
2069542,0,0,1,0,0,0,0,0.0
1188943,0,0,1,0,0,0,0,0.0
1690706,0,0,1,0,1,0,0,0.0
3099983,0,0,0,1,0,0,0,0.0
1559943,0,0,1,0,0,0,0,1.0
3446532,0,0,0,1,0,0,0,0.0
1664968,0,0,0,1,0,0,0,1.0
3611708,0,0,1,0,0,0,0,1.0
2702622,0,0,1,0,0,0,0,0.0
4203146,0,0,1,0,0,0,0,0.0
4604150,1,0,1,0,1,0,0,0.0
1237534,0,0,1,0,0,0,0,0.0
1129480,0,0,1,0,0,0,0,1.0
2416007,0,0,1,0,0,0,0,0.0
1742264,0,0,0,1,0,0,0,0.0
1179459,0,0,1,0,1,0,0,1.0
1084372,1,0,1,0,1,0,0,1.0
2350356,1,0,1,0,1,0,0,0.0
1162388,0,0,1,0,0,0,0,0.0
4648566,1,0,0,1,0,0,0,0.0
1785231,1,0,1,0,0,0,0,1.0
4295248,1,0,1,0,1,0,0,1.0
1412199,1,0,1,0,1,0,0,0.0
1152114,1,0,1,0,0,0,0,0.0
1455266,0,0,1,0,0,0,0,0.0
1240409,0,0,1,0,0,0,0,0.0
5089600,1,0,1,0,1,0,0,0.0
8802,1,0,0,1,0,0,0,1.0
4401081,1,0,0,1,0,0,0,0.0
5808955,1,0,1,0,1,0,0,0.0
5802401,0,0,1,0,0,0,0,0.0
88466,1,0,1,0,0,0,0,0.0
1457546,1,0,1,0,1,0,0,0.0
1699026,1,0,1,0,0,0,0,0.0
1180424,1,0,0,1,0,0,0,0.0
5276,0,0,0,1,1,0,0,0.0
1589559,0,0,1,0,0,0,0,0.0
1545761,0,0,0,0,0,0,0,0.0
1125456,0,0,0,0,0,0,0,0.0
1837340,0,0,0,1,0,0,0,0.0
1463719,0,0,1,0,0,0,0,0.0
10688,0,0,0,1,0,0,0,0.0
1225726,0,0,1,0,0,0,0,1.0
1258774,0,0,1,0,1,0,0,1.0
2407462,0,0,0,1,0,0,0,0.0
1452482,0,0,1,0,0,0,0,0.0
3414,0,0,1,0,1,0,0,1.0
10952154,0,0,1,0,0,0,0,0.0
21123,0,1,1,0,0,0,1,1.0
7466998,0,0,0,1,0,0,0,0.0
2017976,0,0,0,0,0,0,0,0.0
1166068,0,1,1,0,0,0,1,0.0
1180743,0,1,0,1,0,0,0,0.0
1517214,0,0,0,1,0,0,0,0.0
6361,0,1,1,0,0,0,1,1.0
1253857,0,1,1,0,0,0,1,1.0
1206897,0,0,1,0,0,0,0,1.0
1610509,0,0,0,1,0,0,0,0.0
1283146,0,1,1,0,0,0,0,1.0
1396841,0,1,1,0,0,0,0,1.0
1748225,0,1,1,0,0,0,0,1.0
1776912,1,0,1,0,0,0,0,1.0
3551572,1,0,0,1,0,0,1,0.0
1399020,1,0,0,1,0,0,0,0.0
1877026,0,1,1,0,0,0,0,0.0
2412364,0,0,1,0,0,0,0,0.0
1655,0,0,1,0,0,0,0,0.0
4266344,0,0,1,0,0,0,0,0.0
2081080,0,0,0,0,0,0,0,1.0
1712473,0,0,1,0,0,0,0,0.0
1542534,0,1,1,0,0,0,0,1.0
2323406,0,0,0,1,0,0,0,0.0
2303965,0,1,0,1,0,0,0,0.0
3753,0,1,0,1,0,0,0,0.0
1839012,0,1,0,1,0,0,0,0.0
1902196,0,1,1,0,0,0,0,0.0
1435836,0,0,0,1,0,0,0,0.0
1206641,1,0,1,0,0,0,0,0.0
96000,0,1,1,0,0,0,0,1.0
1111659,0,1,1,0,0,0,0,1.0
1951780,1,0,0,1,0,0,0,0.0
77689,0,1,1,0,0,0,0,0.0
1198089,0,1,0,1,0,0,0,0.0
1399189,1,0,0,1,0,0,0,0.0
7410661,0,0,0,1,0,0,0,0.0
6106375,0,0,1,0,0,0,1,0.0
3688675,0,1,1,0,0,0,0,1.0
2700496,1,0,0,1,0,0,0,0.0
